status,driver_id,dttm
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 13:59:11.620339
enroute,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 14:45:06.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 15:04:56.620339
enroute,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 15:26:13.620339
ontrip,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 16:39:24.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 17:42:42.620339
enroute,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 19:06:30.620339
ontrip,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 20:24:27.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 21:05:34.620339
enroute,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 22:04:35.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 23:12:47.620339
enroute,0f8eccff510f4bdabbff9f40b2262517,2018-02-20 23:33:32.620339
ontrip,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 00:47:39.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 01:36:08.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 02:24:10.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 03:09:59.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 03:44:45.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 03:53:13.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 04:02:45.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 04:38:22.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 05:27:42.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 06:51:51.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 07:03:52.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 08:19:38.620339
enroute,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 09:35:10.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 10:34:40.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 11:46:10.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 12:24:23.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 13:05:19.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 14:40:48.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 15:31:22.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 16:32:41.620339
enroute,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 17:48:58.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 18:55:09.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 19:22:45.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 20:17:04.620339
enroute,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 20:41:28.620339
ontrip,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 22:21:05.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-21 23:44:11.620339
enroute,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 00:45:44.620339
ontrip,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 01:38:49.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 02:54:40.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 03:47:18.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 05:01:54.620339
enroute,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 05:30:02.620339
ontrip,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 06:45:00.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 08:09:49.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 08:41:48.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 09:36:51.620339
enroute,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 10:45:37.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 11:59:22.620339
busy,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 12:39:10.620339
free,0f8eccff510f4bdabbff9f40b2262517,2018-02-22 13:04:45.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-18 20:36:13.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-18 20:57:24.620339
ontrip,14637bc848b24ac49fbadc43d207e375,2018-02-18 22:12:25.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-18 23:27:51.620339
busy,14637bc848b24ac49fbadc43d207e375,2018-02-18 23:29:14.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-19 00:42:45.620339
busy,14637bc848b24ac49fbadc43d207e375,2018-02-19 01:28:53.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-19 01:49:45.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-19 02:55:32.620339
ontrip,14637bc848b24ac49fbadc43d207e375,2018-02-19 04:35:29.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-19 04:37:58.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-19 05:59:34.620339
ontrip,14637bc848b24ac49fbadc43d207e375,2018-02-19 06:11:25.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-19 07:44:01.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-19 09:22:37.620339
ontrip,14637bc848b24ac49fbadc43d207e375,2018-02-19 09:30:55.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-19 10:49:52.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-19 12:18:59.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-19 12:57:40.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-19 14:18:59.620339
ontrip,14637bc848b24ac49fbadc43d207e375,2018-02-19 15:47:32.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-19 17:17:44.620339
busy,14637bc848b24ac49fbadc43d207e375,2018-02-19 18:42:45.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-19 19:45:29.620339
busy,14637bc848b24ac49fbadc43d207e375,2018-02-19 20:47:16.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-19 21:57:53.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-19 22:42:05.620339
ontrip,14637bc848b24ac49fbadc43d207e375,2018-02-19 23:35:04.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-20 01:08:31.620339
busy,14637bc848b24ac49fbadc43d207e375,2018-02-20 01:47:42.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-20 02:41:38.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-20 02:59:05.620339
ontrip,14637bc848b24ac49fbadc43d207e375,2018-02-20 04:08:57.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-20 04:33:23.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-20 06:09:47.620339
ontrip,14637bc848b24ac49fbadc43d207e375,2018-02-20 07:03:24.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-20 07:56:26.620339
busy,14637bc848b24ac49fbadc43d207e375,2018-02-20 09:25:03.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-20 10:37:22.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-20 11:43:53.620339
ontrip,14637bc848b24ac49fbadc43d207e375,2018-02-20 11:45:39.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-20 12:56:57.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-20 14:06:39.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-20 15:12:42.620339
busy,14637bc848b24ac49fbadc43d207e375,2018-02-20 16:28:57.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-20 17:34:02.620339
busy,14637bc848b24ac49fbadc43d207e375,2018-02-20 18:13:10.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-20 18:30:58.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-20 19:30:29.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-20 19:33:42.620339
busy,14637bc848b24ac49fbadc43d207e375,2018-02-20 20:24:57.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-20 21:12:31.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-20 22:31:58.620339
ontrip,14637bc848b24ac49fbadc43d207e375,2018-02-20 23:44:10.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-21 00:53:58.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-21 02:19:09.620339
free,14637bc848b24ac49fbadc43d207e375,2018-02-21 03:31:57.620339
enroute,14637bc848b24ac49fbadc43d207e375,2018-02-21 04:36:52.620339
ontrip,14637bc848b24ac49fbadc43d207e375,2018-02-21 04:57:41.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-18 20:34:43.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-18 21:47:42.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-18 22:37:51.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-18 22:39:18.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-18 23:19:04.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-19 00:57:59.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-19 02:02:44.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-19 02:51:36.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-19 04:29:01.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-19 06:06:28.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-19 07:05:29.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-19 08:26:31.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-19 09:10:57.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-19 10:15:36.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-19 10:25:38.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-19 11:19:27.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-19 12:44:08.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-19 14:19:59.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-19 14:38:56.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-19 15:44:08.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-19 16:50:06.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-19 17:56:14.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-19 17:59:23.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-19 18:46:46.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-19 19:01:28.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-19 20:23:17.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-19 21:35:31.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-19 21:58:50.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-19 22:42:19.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 00:04:53.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-20 01:23:58.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-20 02:50:09.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 04:08:37.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-20 05:06:30.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 05:33:36.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-20 06:35:48.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 06:53:56.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-20 07:41:04.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-20 08:51:36.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 10:27:24.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-20 11:44:49.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-20 13:12:32.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 13:12:42.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-20 14:18:48.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 14:53:11.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-20 16:32:15.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 17:49:05.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-20 18:19:47.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 18:21:51.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-20 18:52:29.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 19:24:30.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-20 19:40:29.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-20 20:03:33.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 20:36:59.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-20 21:18:27.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-20 21:39:34.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-20 22:29:18.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-20 23:51:29.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 01:05:54.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-21 02:32:38.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 02:45:11.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-21 03:11:42.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-21 03:52:42.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 04:11:48.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-21 05:28:35.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-21 06:01:35.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 06:02:28.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-21 06:04:17.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 07:14:46.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-21 08:02:36.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-21 08:30:44.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 08:37:49.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-21 09:10:55.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 09:32:05.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-21 09:59:38.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 11:07:57.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-21 11:38:06.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 13:13:02.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-21 13:29:51.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-21 13:53:33.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 14:17:04.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-21 14:44:16.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 16:20:36.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-21 17:13:48.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 18:23:31.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-21 18:31:59.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 18:44:46.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-21 18:52:53.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-21 19:57:28.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 21:06:55.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-21 22:28:09.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-21 22:28:47.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-21 23:50:45.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-22 01:22:39.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 02:04:42.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-22 02:57:21.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 03:56:37.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-22 04:01:41.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 04:26:58.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-22 05:40:38.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 06:35:02.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-22 07:22:00.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-22 07:34:16.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 08:57:57.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-22 09:44:49.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 10:08:36.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-22 10:43:16.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 10:49:52.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-22 11:02:50.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 12:19:50.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-22 13:47:41.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-22 14:40:05.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 15:03:53.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-22 15:55:57.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 16:24:31.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-22 16:58:14.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 17:13:52.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-22 17:22:36.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-22 17:58:57.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 18:54:37.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-22 19:13:05.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 19:37:08.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-22 20:38:00.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 21:24:31.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-22 21:38:40.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-22 22:35:14.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-22 23:55:40.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-23 01:20:16.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-23 02:15:27.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-23 03:49:31.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-23 05:06:30.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-23 05:53:20.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-23 07:27:32.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-23 08:38:15.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-23 09:29:08.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-23 10:20:31.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-23 11:57:21.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-23 12:30:17.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-23 13:41:43.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-23 14:08:47.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-23 14:13:37.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-23 15:40:55.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-23 15:58:58.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-23 17:16:34.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-23 18:38:45.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-23 19:45:35.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-23 19:54:20.620339
busy,25b0d358bad44c859d14bd53700959d0,2018-02-23 21:04:34.620339
free,25b0d358bad44c859d14bd53700959d0,2018-02-23 21:56:34.620339
enroute,25b0d358bad44c859d14bd53700959d0,2018-02-23 23:04:20.620339
ontrip,25b0d358bad44c859d14bd53700959d0,2018-02-23 23:39:11.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-18 20:41:27.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-18 21:42:44.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-18 23:15:05.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 00:44:10.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-19 00:54:04.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 01:46:27.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-19 02:53:48.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-19 02:55:34.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 03:16:23.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-19 03:29:31.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-19 04:15:13.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 04:22:02.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-19 04:57:08.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 05:23:16.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-19 06:33:12.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 07:42:19.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-19 07:42:58.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 08:45:42.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-19 09:32:20.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 10:50:26.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-19 11:59:06.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-19 13:33:31.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 14:51:36.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-19 16:12:40.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-19 16:36:40.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 17:27:40.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-19 18:57:59.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 18:59:30.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-19 19:31:17.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-19 20:56:32.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 22:06:43.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-19 22:23:38.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-19 22:34:55.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-19 23:08:41.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 00:33:54.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-20 01:09:57.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 01:30:19.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-20 02:21:49.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 02:28:31.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-20 03:08:18.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 03:37:50.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-20 05:11:54.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 05:40:39.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-20 06:15:49.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 07:42:23.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-20 09:02:27.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 09:11:18.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-20 09:53:47.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-20 09:58:10.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 10:17:30.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-20 11:01:50.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 12:25:39.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-20 13:05:55.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 14:36:34.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-20 16:11:05.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 17:21:56.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-20 18:34:48.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 19:25:09.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-20 19:32:57.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-20 20:14:10.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 21:29:45.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-20 22:00:19.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-20 23:38:25.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-21 00:05:53.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-21 01:00:23.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-21 02:38:01.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-21 03:07:17.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-21 04:09:13.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-21 05:43:29.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-21 06:40:44.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-21 08:04:17.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-21 09:27:20.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-21 10:06:22.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-21 10:15:50.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-21 11:05:04.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-21 12:13:17.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-21 13:18:34.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-21 14:18:02.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-21 15:46:28.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-21 16:00:57.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-21 17:10:43.620339
ontrip,71de44097d0042fc801da2074b4df7d7,2018-02-21 17:42:01.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-21 19:09:53.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-21 19:15:41.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-21 20:36:54.620339
enroute,71de44097d0042fc801da2074b4df7d7,2018-02-21 21:12:13.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-21 21:59:24.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-21 22:22:04.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-21 23:41:10.620339
busy,71de44097d0042fc801da2074b4df7d7,2018-02-22 00:44:20.620339
free,71de44097d0042fc801da2074b4df7d7,2018-02-22 01:30:51.620339
