id,cycle,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,s1,s2
63,165,518.67,1.3,47.93,520.33,2388.14,8216.44,8.5004,0.03,397,2388,100,643.11,38.61,23.1844,1602.24,1431.99,14.62,21.61,551.34,2388.09,9146.53,-0.0031,0.0001
63,166,518.67,1.3,47.83,519.97,2388.18,8220.55,8.537,0.03,396,2388,100,643.73,38.43,23.0615,1600.61,1420.36,14.62,21.61,552.16,2388.15,9147.86,-0.0008,0.0003
63,167,518.67,1.3,47.96,520.34,2388.15,8227.73,8.5279,0.03,394,2388,100,643.86,38.45,23.0684,1603.43,1421.77,14.62,21.61,552.17,2388.14,9157.66,0.0033,-0.0001
63,168,518.67,1.3,47.9,520.48,2388.13,8224.33,8.5061,0.03,396,2388,100,643.82,38.46,23.1303,1607.15,1427.47,14.62,21.61,552.5,2388.13,9159.54,0.0,-0.0002
63,169,518.67,1.3,48.17,520.64,2388.15,8222.39,8.5356,0.03,396,2388,100,643.06,38.38,23.0888,1599.04,1426.49,14.62,21.61,552.1,2388.19,9162.08,-0.0025,0.0003
63,170,518.67,1.3,48.12,519.67,2388.12,8228.9,8.4922,0.03,397,2388,100,643.4,38.48,23.0079,1609.06,1426.65,14.62,21.61,551.95,2388.12,9165.91,-0.0003,-0.0002
63,171,518.67,1.3,48.02,520.16,2388.13,8229.8,8.5109,0.03,397,2388,100,643.52,38.5,23.059,1599.89,1436.27,14.62,21.61,552.11,2388.21,9172.45,0.0013,-0.0001
63,172,518.67,1.3,48.17,520.47,2388.15,8235.13,8.5118,0.03,397,2388,100,643.24,38.38,22.9498,1604.96,1426.43,14.62,21.61,551.23,2388.22,9167.75,-0.0037,-0.0004
63,173,518.67,1.3,48.28,519.97,2388.14,8240.39,8.5099,0.03,398,2388,100,643.86,38.4,22.9874,1605.08,1432.1,14.62,21.61,551.54,2388.22,9172.54,-0.0023,-0.0003
63,174,518.67,1.3,48.21,520.16,2388.16,8239.45,8.5265,0.03,397,2388,100,643.43,38.31,23.2228,1603.87,1424.72,14.62,21.61,551.7,2388.16,9175.01,-0.0007,-0.0003
64,1,518.67,1.3,47.36,522.38,2388.02,8139.39,8.4304,0.03,393,2388,100,642.36,38.91,23.325,1586.12,1408.33,14.62,21.61,553.72,2388.06,9061.0,-0.0004,-0.0005
64,2,518.67,1.3,47.34,521.81,2388.08,8132.32,8.4046,0.03,392,2388,100,642.88,38.86,23.3201,1581.13,1411.2,14.62,21.61,554.33,2388.09,9058.96,-0.0008,0.0001
64,3,518.67,1.3,47.49,521.78,2388.07,8140.83,8.4201,0.03,394,2388,100,642.4,38.8,23.3658,1588.42,1398.31,14.62,21.61,554.17,2388.05,9056.99,-0.001,0.0002
64,4,518.67,1.3,47.31,522.07,2388.07,8132.35,8.4306,0.03,393,2388,100,642.09,38.89,23.3541,1592.03,1402.35,14.62,21.61,553.62,2388.07,9062.12,0.0011,-0.0001
64,5,518.67,1.3,47.48,522.14,2388.09,8139.14,8.4214,0.03,392,2388,100,642.08,38.84,23.3954,1593.79,1409.68,14.62,21.61,553.6,2388.04,9058.71,-0.0015,0.0
64,6,518.67,1.3,47.47,521.74,2388.1,8143.41,8.4229,0.03,393,2388,100,642.41,38.82,23.2814,1584.39,1398.68,14.62,21.61,553.67,2388.05,9061.62,0.0025,-0.0001
64,7,518.67,1.3,47.42,522.39,2388.03,8134.71,8.4504,0.03,393,2388,100,642.67,38.68,23.3219,1588.0,1402.33,14.62,21.61,554.02,2388.09,9053.91,-0.0022,0.0
64,8,518.67,1.3,47.46,522.1,2388.02,8138.17,8.4096,0.03,395,2388,100,642.92,38.99,23.2747,1585.98,1403.88,14.62,21.6,553.77,2388.08,9052.52,0.0018,0.0
64,9,518.67,1.3,47.44,521.75,2388.06,8136.09,8.4512,0.03,393,2388,100,642.58,38.87,23.2603,1584.6,1403.35,14.62,21.61,553.59,2388.03,9049.69,-0.0018,0.0003
64,10,518.67,1.3,47.46,521.95,2388.1,8137.78,8.4355,0.03,394,2388,100,642.05,38.73,23.3419,1589.08,1400.76,14.62,21.61,553.58,2388.06,9058.7,0.0007,0.0001
64,11,518.67,1.3,47.16,521.91,2388.08,8136.78,8.4122,0.03,393,2388,100,642.73,38.89,23.3741,1586.57,1403.66,14.62,21.61,554.32,2388.09,9064.09,0.0004,0.0001
64,12,518.67,1.3,47.32,521.45,2388.02,8137.28,8.4069,0.03,391,2388,100,642.21,38.75,23.3205,1587.6,1405.13,14.62,21.61,553.58,2388.03,9061.78,-0.0043,-0.0001
64,13,518.67,1.3,47.3,521.24,2388.06,8141.79,8.3911,0.03,393,2388,100,643.21,39.13,23.4087,1591.73,1406.05,14.62,21.61,553.56,2388.14,9059.2,0.0009,-0.0001
64,14,518.67,1.3,47.2,521.57,2388.07,8136.39,8.4282,0.03,393,2388,100,642.44,38.89,23.3249,1587.32,1407.95,14.62,21.61,554.05,2388.08,9054.83,0.0,0.0002
64,15,518.67,1.3,47.46,521.99,2388.02,8137.18,8.4026,0.03,394,2388,100,642.21,38.93,23.4367,1588.68,1406.99,14.62,21.61,554.05,2388.1,9057.31,-0.0003,0.0004
64,16,518.67,1.3,47.33,521.82,2388.11,8135.11,8.4365,0.03,392,2388,100,641.91,38.75,23.4245,1587.52,1408.94,14.62,21.61,554.21,2388.04,9054.81,-0.0011,-0.0003
64,17,518.67,1.3,47.47,521.52,2388.09,8134.74,8.3864,0.03,393,2388,100,641.54,38.9,23.2712,1583.34,1404.85,14.62,21.61,553.45,2388.06,9054.8,0.0021,0.0003
64,18,518.67,1.3,47.5,522.21,2388.03,8136.11,8.4421,0.03,393,2388,100,642.7,38.97,23.3743,1588.04,1403.62,14.62,21.61,553.6,2388.08,9052.06,0.0002,-0.0004
64,19,518.67,1.3,47.49,521.69,2388.07,8140.09,8.4335,0.03,394,2388,100,642.52,38.88,23.4951,1583.21,1403.95,14.62,21.61,553.88,2388.07,9053.91,0.0001,-0.0003
64,20,518.67,1.3,47.47,522.03,2388.09,8136.92,8.4575,0.03,393,2388,100,642.55,38.89,23.4117,1592.9,1402.36,14.62,21.61,553.21,2388.03,9051.3,-0.0015,0.0001
64,21,518.67,1.3,47.4,521.58,2388.1,8138.43,8.4267,0.03,394,2388,100,642.99,38.9,23.3402,1584.23,1399.48,14.62,21.61,553.32,2388.07,9052.5,0.0032,-0.0005
64,22,518.67,1.3,47.45,521.44,2388.13,8137.92,8.3941,0.03,394,2388,100,642.36,38.86,23.3198,1592.92,1408.15,14.62,21.61,553.25,2388.08,9059.98,-0.0022,-0.0005
64,23,518.67,1.3,47.47,522.13,2388.04,8133.45,8.4454,0.03,391,2388,100,643.49,39.0,23.3449,1590.75,1404.34,14.62,21.61,553.52,2388.11,9058.45,0.0006,-0.0004
64,24,518.67,1.3,47.46,521.86,2388.03,8138.03,8.4462,0.03,392,2388,100,642.5,38.75,23.2963,1589.22,1404.82,14.62,21.61,554.45,2388.01,9060.52,0.0057,-0.0004
64,25,518.67,1.3,47.36,521.79,2388.08,8138.72,8.4296,0.03,392,2388,100,642.41,38.74,23.2693,1588.52,1407.61,14.62,21.61,554.6,2388.1,9057.14,0.0025,0.0003
64,26,518.67,1.3,47.44,521.75,2388.05,8134.32,8.3796,0.03,393,2388,100,642.23,38.84,23.2994,1585.5,1401.43,14.62,21.61,553.54,2388.05,9052.56,-0.0047,-0.0002
64,27,518.67,1.3,47.52,521.96,2388.09,8135.93,8.4304,0.03,394,2388,100,642.65,38.83,23.313,1591.62,1410.3,14.62,21.61,553.97,2388.06,9056.46,-0.0001,-0.0001
64,28,518.67,1.3,47.42,521.5,2388.07,8136.11,8.4295,0.03,393,2388,100,642.18,38.86,23.2164,1591.39,1400.18,14.62,21.61,554.0,2388.14,9055.21,-0.0019,0.0003
64,29,518.67,1.3,47.58,522.02,2388.09,8140.44,8.4545,0.03,392,2388,100,642.3,38.83,23.2943,1589.93,1408.05,14.62,21.61,553.43,2388.09,9058.49,-0.0009,0.0
64,30,518.67,1.3,47.49,521.65,2388.08,8140.35,8.4513,0.03,393,2388,100,641.91,38.94,23.3681,1595.94,1410.51,14.62,21.61,553.14,2388.08,9055.54,-0.0036,0.0001
64,31,518.67,1.3,47.45,521.64,2388.04,8135.46,8.4456,0.03,393,2388,100,642.17,38.96,23.262,1586.6,1404.97,14.62,21.61,553.58,2388.06,9056.75,0.0003,-0.0001
64,32,518.67,1.3,47.37,521.53,2388.04,8137.76,8.4394,0.03,394,2388,100,642.48,38.94,23.332,1586.13,1408.83,14.62,21.61,553.77,2388.09,9051.22,0.0005,-0.0005
64,33,518.67,1.3,47.56,521.86,2388.09,8135.44,8.3924,0.03,393,2388,100,642.92,38.88,23.4644,1589.38,1403.15,14.62,21.61,553.69,2388.05,9064.32,-0.0017,-0.0002
64,34,518.67,1.3,47.34,521.69,2388.05,8134.85,8.4376,0.03,393,2388,100,642.73,38.83,23.4207,1589.62,1404.77,14.62,21.61,554.66,2388.07,9063.36,0.0,0.0004
64,35,518.67,1.3,47.53,521.79,2388.1,8135.33,8.4336,0.03,392,2388,100,642.39,38.89,23.3186,1588.65,1408.47,14.62,21.61,554.06,2388.11,9062.96,-0.0008,-0.0003
64,36,518.67,1.3,47.3,521.59,2388.09,8134.22,8.4127,0.03,392,2388,100,641.99,38.84,23.3819,1595.28,1401.76,14.62,21.61,553.41,2388.03,9050.44,0.0019,0.0
64,37,518.67,1.3,47.38,521.89,2388.07,8137.69,8.4114,0.03,392,2388,100,642.3,38.99,23.3067,1582.82,1399.7,14.62,21.61,553.55,2388.12,9052.43,0.0022,-0.0001
64,38,518.67,1.3,47.24,521.36,2388.08,8135.37,8.4566,0.03,392,2388,100,642.61,38.98,23.3457,1584.92,1405.8,14.62,21.61,554.12,2388.08,9065.18,-0.0012,0.0003
64,39,518.67,1.3,47.38,521.81,2388.1,8136.04,8.4361,0.03,392,2388,100,642.5,38.93,23.4014,1588.5,1411.84,14.62,21.61,553.53,2388.07,9059.02,-0.0047,-0.0002
64,40,518.67,1.3,47.3,521.5,2388.08,8135.61,8.4176,0.03,392,2388,100,642.57,38.86,23.3505,1591.54,1401.89,14.62,21.61,554.0,2388.08,9059.23,0.0005,0.0
64,41,518.67,1.3,47.57,521.9,2388.12,8139.44,8.3974,0.03,393,2388,100,642.25,38.94,23.3885,1590.18,1404.56,14.62,21.61,553.19,2388.05,9057.96,-0.0034,-0.0004
64,42,518.67,1.3,47.37,521.15,2388.06,8137.39,8.4009,0.03,394,2388,100,642.56,38.86,23.3463,1586.53,1401.27,14.62,21.61,553.52,2388.1,9059.38,0.0008,0.0004
64,43,518.67,1.3,47.38,521.62,2388.07,8134.52,8.3979,0.03,393,2388,100,642.67,38.86,23.3228,1588.24,1409.04,14.62,21.61,554.23,2388.06,9056.0,0.002,0.0
64,44,518.67,1.3,47.4,521.24,2388.15,8140.91,8.4176,0.03,393,2388,100,642.26,39.0,23.3457,1588.9,1405.53,14.62,21.61,553.55,2388.16,9049.08,-0.0026,-0.0003
64,45,518.67,1.3,47.57,521.25,2388.07,8137.54,8.448,0.03,393,2388,100,642.46,38.84,23.3911,1590.21,1408.07,14.62,21.61,554.18,2388.07,9053.92,-0.0005,-0.0001
64,46,518.67,1.3,47.42,521.82,2388.06,8133.14,8.4413,0.03,391,2388,100,643.28,38.82,23.4893,1583.66,1400.05,14.62,21.61,553.84,2388.01,9058.69,-0.0006,0.0001
64,47,518.67,1.3,47.43,521.91,2388.03,8136.63,8.4175,0.03,391,2388,100,642.41,38.81,23.3696,1590.62,1404.87,14.62,21.61,553.85,2388.09,9062.18,0.0023,-0.0003
64,48,518.67,1.3,47.44,521.7,2388.06,8135.61,8.4171,0.03,393,2388,100,642.8,38.85,23.3587,1589.78,1407.41,14.62,21.61,553.55,2388.08,9055.07,0.0006,-0.0003
64,49,518.67,1.3,47.36,522.19,2388.07,8139.47,8.4186,0.03,393,2388,100,642.42,38.86,23.2685,1592.98,1414.69,14.62,21.61,553.66,2388.06,9057.87,0.002,0.0005
64,50,518.67,1.3,47.28,522.26,2388.09,8133.85,8.4607,0.03,392,2388,100,641.89,38.82,23.3027,1593.29,1404.3,14.62,21.61,554.32,2388.05,9047.65,0.0028,0.0001
64,51,518.67,1.3,47.26,521.55,2388.11,8136.37,8.4161,0.03,394,2388,100,642.99,38.76,23.4001,1592.33,1406.84,14.62,21.61,554.25,2388.03,9052.97,0.0006,0.0004
64,52,518.67,1.3,47.47,521.81,2388.12,8137.32,8.3978,0.03,393,2388,100,642.61,38.93,23.317,1592.55,1401.18,14.62,21.61,554.18,2388.09,9051.02,-0.0004,0.0001
64,53,518.67,1.3,47.42,521.13,2388.1,8140.51,8.4028,0.03,393,2388,100,642.57,38.82,23.3434,1583.63,1405.13,14.62,21.61,553.25,2388.09,9060.3,0.0006,0.0004
64,54,518.67,1.3,47.43,521.44,2388.07,8132.64,8.4159,0.03,391,2388,100,642.58,38.57,23.2494,1591.98,1405.95,14.62,21.61,554.2,2388.12,9053.18,0.0027,-0.0005
64,55,518.67,1.3,47.46,522.07,2388.05,8138.94,8.4382,0.03,391,2388,100,642.78,39.04,23.4277,1580.51,1401.15,14.62,21.61,554.06,2388.04,9053.93,-0.0005,-0.0004
64,56,518.67,1.3,47.35,521.63,2388.1,8136.75,8.4451,0.03,394,2388,100,642.22,39.0,23.4717,1585.86,1412.51,14.62,21.61,553.79,2388.06,9054.3,0.0015,0.0
64,57,518.67,1.3,47.42,521.31,2388.06,8132.71,8.4219,0.03,392,2388,100,642.51,38.84,23.3663,1583.48,1412.54,14.62,21.61,553.43,2388.12,9060.85,-0.0036,-0.0002
64,58,518.67,1.3,47.55,521.39,2388.08,8141.32,8.4199,0.03,394,2388,100,642.92,38.86,23.2866,1589.47,1403.94,14.62,21.61,553.61,2388.07,9055.69,0.0019,-0.0004
64,59,518.67,1.3,47.39,521.51,2388.06,8142.76,8.4334,0.03,392,2388,100,642.28,38.87,23.4422,1585.01,1408.74,14.62,21.61,553.78,2388.02,9056.33,-0.0007,-0.0003
64,60,518.67,1.3,47.51,521.36,2388.08,8136.72,8.4442,0.03,393,2388,100,642.36,38.98,23.3883,1587.34,1398.98,14.62,21.61,553.45,2388.1,9062.19,0.0018,0.0003
64,61,518.67,1.3,47.47,521.57,2388.11,8138.36,8.437000000000001,0.03,392,2388,100,643.03,39.04,23.3409,1583.68,1407.67,14.62,21.61,554.11,2388.07,9052.82,-0.0036,-0.0005
64,62,518.67,1.3,47.23,521.82,2388.06,8133.62,8.4307,0.03,393,2388,100,642.2,39.06,23.3669,1583.7,1408.66,14.62,21.61,554.05,2388.09,9058.76,0.0002,0.0001
64,63,518.67,1.3,47.65,521.47,2388.03,8138.73,8.3989,0.03,393,2388,100,642.74,38.93,23.304,1581.45,1402.06,14.62,21.61,553.69,2388.06,9057.88,-0.002,-0.0003
64,64,518.67,1.3,47.36,521.26,2388.12,8139.57,8.4121,0.03,391,2388,100,642.61,38.96,23.3107,1587.46,1398.02,14.62,21.61,553.12,2388.04,9062.89,0.0015,-0.0001
64,65,518.67,1.3,47.38,521.51,2388.07,8134.53,8.4402,0.03,393,2388,100,642.57,38.86,23.311,1587.48,1408.48,14.62,21.61,554.11,2388.06,9058.95,-0.0023,-0.0004
64,66,518.67,1.3,47.27,521.92,2388.09,8140.02,8.4461,0.03,393,2388,100,642.63,38.76,23.2552,1586.69,1410.05,14.62,21.61,553.41,2388.11,9059.07,-0.002,0.0
64,67,518.67,1.3,47.49,522.21,2388.02,8140.2,8.4446,0.03,392,2388,100,641.79,38.98,23.3352,1596.41,1399.02,14.62,21.61,553.5,2388.07,9061.18,-0.0023,0.0004
64,68,518.67,1.3,47.37,521.61,2388.09,8134.2,8.4341,0.03,393,2388,100,642.4,38.95,23.4033,1586.63,1407.39,14.62,21.61,554.67,2388.08,9051.16,-0.0005,0.0004
64,69,518.67,1.3,47.62,521.69,2388.05,8134.35,8.4186,0.03,392,2388,100,642.48,38.88,23.3317,1582.15,1406.23,14.62,21.61,553.62,2388.05,9056.96,-0.001,0.0
64,70,518.67,1.3,47.54,521.49,2388.08,8136.58,8.4319,0.03,394,2388,100,642.5,38.7,23.343000000000004,1587.87,1411.56,14.62,21.61,553.8,2388.14,9053.61,-0.005,-0.0002
64,71,518.67,1.3,47.55,521.73,2388.05,8135.93,8.4225,0.03,393,2388,100,642.76,38.93,23.3475,1590.63,1402.65,14.62,21.61,553.54,2388.04,9060.01,-0.0004,0.0
64,72,518.67,1.3,47.43,521.83,2388.09,8136.05,8.4306,0.03,391,2388,100,642.49,38.92,23.3497,1588.64,1406.08,14.62,21.61,553.04,2388.08,9062.86,0.0025,0.0001
64,73,518.67,1.3,47.24,522.12,2388.08,8138.83,8.4108,0.03,393,2388,100,642.39,38.91,23.3074,1587.43,1405.09,14.62,21.61,552.78,2388.05,9055.76,-0.0039,0.0002
64,74,518.67,1.3,47.31,521.54,2388.1,8142.32,8.4597,0.03,394,2388,100,642.61,38.84,23.3363,1584.69,1399.78,14.62,21.61,553.76,2388.11,9053.11,-0.0027,-0.0001
64,75,518.67,1.3,47.44,521.62,2388.03,8140.35,8.4093,0.03,393,2388,100,642.62,38.89,23.4064,1588.02,1402.99,14.62,21.61,553.46,2388.08,9063.01,-0.0019,-0.0002
64,76,518.67,1.3,47.59,521.64,2388.13,8130.95,8.4274,0.03,393,2388,100,642.41,38.94,23.352,1594.25,1409.36,14.62,21.61,553.56,2388.08,9057.59,0.0018,-0.0001
64,77,518.67,1.3,47.57,521.77,2388.08,8134.17,8.4303,0.03,393,2388,100,642.53,38.87,23.3293,1598.75,1408.65,14.62,21.61,553.68,2388.06,9061.43,0.0029,-0.0005
64,78,518.67,1.3,47.53,522.06,2388.11,8137.58,8.4393,0.03,394,2388,100,642.26,38.87,23.3572,1588.74,1402.41,14.62,21.61,552.93,2388.1,9062.12,-0.0001,-0.0001
64,79,518.67,1.3,47.34,521.75,2388.08,8141.43,8.449,0.03,391,2388,100,642.1,38.98,23.255,1592.68,1402.23,14.62,21.61,554.23,2388.04,9057.78,0.0001,-0.0002
64,80,518.67,1.3,47.46,522.24,2388.13,8137.57,8.4278,0.03,392,2388,100,643.33,38.79,23.3051,1584.81,1397.31,14.62,21.61,554.57,2388.08,9061.8,0.0005,-0.0003
64,81,518.67,1.3,47.29,521.96,2388.09,8139.42,8.3912,0.03,392,2388,100,642.29,38.87,23.3044,1588.33,1408.43,14.62,21.61,553.74,2388.01,9062.51,0.0028,-0.0001
64,82,518.67,1.3,47.32,521.15,2388.1,8137.63,8.4427,0.03,392,2388,100,642.47,38.82,23.2995,1581.11,1403.91,14.62,21.61,553.98,2388.07,9059.04,0.001,0.0003
64,83,518.67,1.3,47.49,521.63,2388.06,8138.81,8.423,0.03,392,2388,100,642.28,38.72,23.4038,1586.93,1405.18,14.62,21.61,553.89,2388.05,9062.36,-0.0013,-0.0004
64,84,518.67,1.3,47.48,522.0,2388.07,8137.73,8.43,0.03,394,2388,100,642.41,38.85,23.3745,1587.24,1405.54,14.62,21.61,553.35,2388.04,9055.63,0.0015,-0.0002
64,85,518.67,1.3,47.45,521.49,2388.07,8140.01,8.466000000000001,0.03,393,2388,100,642.56,38.93,23.3262,1592.04,1404.05,14.62,21.61,553.32,2388.07,9056.23,-0.0011,-0.0005
64,86,518.67,1.3,47.31,521.81,2388.1,8140.06,8.4214,0.03,393,2388,100,642.36,38.82,23.4175,1588.65,1414.09,14.62,21.61,553.78,2388.07,9055.98,0.0008,-0.0001
64,87,518.67,1.3,47.46,521.73,2388.08,8139.53,8.4505,0.03,395,2388,100,642.71,38.78,23.3006,1582.61,1403.5,14.62,21.61,554.15,2388.11,9051.73,-0.0042,-0.0005
64,88,518.67,1.3,47.36,521.73,2388.07,8136.72,8.4226,0.03,393,2388,100,642.36,38.75,23.2554,1592.4,1402.48,14.62,21.61,554.14,2388.11,9058.85,0.0033,-0.0002
64,89,518.67,1.3,47.47,521.86,2388.07,8137.13,8.4426,0.03,393,2388,100,642.6,38.92,23.2889,1585.81,1405.66,14.62,21.61,554.1,2388.13,9062.76,-0.0016,0.0003
64,90,518.67,1.3,47.55,522.05,2388.11,8136.94,8.4439,0.03,393,2388,100,642.52,38.74,23.2802,1597.29,1407.32,14.62,21.61,553.54,2388.08,9059.94,-0.0004,-0.0005
64,91,518.67,1.3,47.67,521.89,2388.03,8140.81,8.4086,0.03,393,2388,100,642.54,38.92,23.3168,1586.43,1405.48,14.62,21.61,553.88,2388.06,9060.77,-0.0023,0.0004
64,92,518.67,1.3,47.41,521.55,2388.05,8139.26,8.4565,0.03,393,2388,100,642.38,38.74,23.2092,1593.87,1404.4,14.62,21.61,552.7,2388.07,9059.46,-0.0011,0.0004
64,93,518.67,1.3,47.43,521.82,2388.05,8141.8,8.4368,0.03,392,2388,100,642.06,38.69,23.3308,1588.15,1411.74,14.62,21.61,553.38,2388.08,9056.18,-0.0009,0.0004
64,94,518.67,1.3,47.37,521.39,2388.02,8140.83,8.4081,0.03,392,2388,100,642.58,38.81,23.3305,1592.6,1407.01,14.62,21.61,553.49,2388.09,9060.11,0.0002,0.0003
64,95,518.67,1.3,47.56,521.62,2388.06,8143.42,8.4315,0.03,393,2388,100,642.74,38.81,23.2271,1591.49,1414.48,14.62,21.61,554.4,2388.08,9061.26,0.0004,-0.0003
64,96,518.67,1.3,47.42,521.19,2388.04,8141.06,8.4239,0.03,392,2388,100,642.74,38.87,23.3149,1584.15,1405.83,14.62,21.61,553.29,2388.05,9058.4,0.0012,0.0003
64,97,518.67,1.3,47.37,521.87,2388.05,8141.17,8.4345,0.03,392,2388,100,642.53,38.8,23.3492,1583.51,1401.59,14.62,21.61,553.37,2388.12,9062.65,-0.0014,-0.0002
64,98,518.67,1.3,47.44,521.62,2388.08,8138.94,8.4493,0.03,392,2388,100,642.86,38.78,23.3368,1590.95,1410.03,14.62,21.61,553.81,2388.11,9053.35,0.002,0.0001
64,99,518.67,1.3,47.58,521.13,2388.04,8138.47,8.4282,0.03,392,2388,100,642.52,38.7,23.3565,1583.37,1408.15,14.62,21.61,553.9,2388.05,9054.75,0.0029,0.0001
64,100,518.67,1.3,47.43,521.4,2388.09,8141.48,8.4281,0.03,393,2388,100,642.08,39.05,23.2447,1591.3,1404.35,14.62,21.61,554.13,2388.05,9065.41,0.0014,0.0002
64,101,518.67,1.3,47.53,521.53,2388.07,8146.13,8.4276,0.03,392,2388,100,642.68,38.77,23.2325,1587.93,1406.68,14.62,21.61,553.81,2388.09,9057.31,0.0033,-0.0005
64,102,518.67,1.3,47.39,521.88,2388.04,8143.19,8.4487,0.03,392,2388,100,642.48,38.88,23.3567,1584.73,1408.24,14.62,21.61,553.68,2388.1,9054.7,0.0031,0.0003
64,103,518.67,1.3,47.3,522.14,2388.09,8134.12,8.4027,0.03,393,2388,100,643.18,38.79,23.2995,1589.12,1406.41,14.62,21.61,553.9,2388.09,9060.71,0.0012,0.0001
64,104,518.67,1.3,47.55,521.84,2388.12,8137.63,8.4707,0.03,392,2388,100,642.62,38.81,23.3482,1589.4,1407.22,14.62,21.61,553.67,2388.04,9046.98,-0.0004,0.0002
64,105,518.67,1.3,47.55,521.47,2388.1,8140.31,8.4188,0.03,394,2388,100,642.8,38.99,23.3713,1588.82,1406.9,14.62,21.61,553.61,2388.1,9057.93,0.001,0.0002
64,106,518.67,1.3,47.48,522.03,2388.11,8142.65,8.4286,0.03,392,2388,100,643.22,38.76,23.2702,1594.01,1401.55,14.62,21.61,552.46,2388.12,9058.86,0.0016,-0.0004
64,107,518.67,1.3,47.52,521.79,2388.08,8135.96,8.4603,0.03,393,2388,100,642.93,38.71,23.4282,1588.86,1401.78,14.62,21.61,553.57,2388.13,9063.38,0.0029,-0.0003
64,108,518.67,1.3,47.49,521.34,2388.06,8137.44,8.4125,0.03,393,2388,100,643.4,38.93,23.302,1588.86,1407.14,14.62,21.61,552.86,2388.12,9062.39,-0.0005,0.0002
64,109,518.67,1.3,47.53,521.65,2388.06,8138.97,8.4588,0.03,394,2388,100,642.06,38.75,23.1486,1588.0,1411.03,14.62,21.61,552.92,2388.08,9060.63,-0.0003,0.0
64,110,518.67,1.3,47.27,521.2,2388.09,8138.36,8.4474,0.03,392,2388,100,642.47,38.9,23.2846,1594.36,1405.65,14.62,21.61,553.65,2388.08,9064.53,-0.0012,-0.0002
64,111,518.67,1.3,47.59,520.86,2388.11,8139.48,8.4613,0.03,391,2388,100,643.37,38.79,23.3418,1584.02,1410.87,14.62,21.61,553.26,2388.06,9057.03,0.0014,-0.0001
64,112,518.67,1.3,47.46,521.6,2388.06,8135.18,8.4497,0.03,393,2388,100,642.3,39.03,23.2556,1587.3,1410.54,14.62,21.61,554.41,2388.1,9056.98,0.0008,-0.0001
64,113,518.67,1.3,47.63,521.25,2388.07,8136.9,8.441,0.03,393,2388,100,642.11,38.82,23.3601,1584.9,1405.03,14.62,21.61,553.65,2388.1,9060.82,-0.0034,-0.0003
64,114,518.67,1.3,47.49,521.69,2388.05,8142.07,8.4246,0.03,391,2388,100,642.4,38.79,23.2903,1584.63,1406.45,14.62,21.61,554.08,2388.08,9061.59,-0.0053,-0.0002
64,115,518.67,1.3,47.2,521.63,2388.09,8140.28,8.4404,0.03,392,2388,100,641.94,38.85,23.3964,1592.17,1403.77,14.62,21.61,553.89,2388.14,9061.48,0.0014,-0.0005
64,116,518.67,1.3,47.52,521.35,2388.1,8138.9,8.453,0.03,392,2388,100,642.5,38.73,23.272,1593.55,1411.56,14.62,21.61,553.34,2388.12,9052.76,-0.0041,0.0003
64,117,518.67,1.3,47.47,521.81,2388.1,8141.53,8.427,0.03,392,2388,100,642.82,38.92,23.3664,1584.63,1414.17,14.62,21.61,553.64,2388.08,9068.65,0.0017,0.0002
64,118,518.67,1.3,47.6,521.28,2388.09,8139.37,8.4488,0.03,392,2388,100,642.48,38.91,23.3141,1592.19,1410.83,14.62,21.61,553.58,2388.06,9059.28,0.0001,0.0
64,119,518.67,1.3,47.43,520.99,2388.03,8137.72,8.449,0.03,392,2388,100,642.31,38.73,23.3629,1587.36,1407.68,14.62,21.61,553.12,2388.07,9055.83,-0.004,-0.0002
64,120,518.67,1.3,47.58,521.7,2388.1,8140.04,8.417,0.03,393,2388,100,642.32,39.05,23.3361,1587.98,1400.62,14.62,21.61,553.68,2388.15,9063.38,0.0041,0.0003
64,121,518.67,1.3,47.42,521.09,2388.09,8137.09,8.4229,0.03,391,2388,100,642.38,38.94,23.3265,1590.94,1411.39,14.62,21.61,554.33,2388.02,9051.35,0.0026,0.0002
64,122,518.67,1.3,47.42,521.67,2388.07,8145.19,8.4812,0.03,394,2388,100,643.16,38.73,23.2869,1589.31,1401.02,14.62,21.61,553.49,2388.05,9066.24,0.0008,0.0005
64,123,518.67,1.3,47.41,521.64,2388.1,8140.21,8.4601,0.03,392,2388,100,642.76,38.88,23.3088,1587.54,1411.35,14.62,21.61,552.85,2388.07,9065.78,0.0,-0.0001
64,124,518.67,1.3,47.6,521.53,2388.06,8139.55,8.416,0.03,392,2388,100,642.27,38.83,23.2547,1585.42,1409.01,14.62,21.61,554.11,2388.08,9066.42,-0.0019,-0.0004
64,125,518.67,1.3,47.39,521.4,2388.08,8140.6,8.4097,0.03,393,2388,100,642.58,38.97,23.2565,1591.23,1412.81,14.62,21.61,553.68,2388.1,9063.91,0.0012,0.0001
64,126,518.67,1.3,47.36,521.13,2388.1,8141.62,8.4589,0.03,394,2388,100,642.51,38.84,23.2446,1588.63,1409.45,14.62,21.61,552.73,2388.05,9067.43,0.0028,0.0
